author,content,time
好好学习天天向上,福岛的那个DNA全部打断白忙活的救了两百来天要我给我个痛快吧,2021-04-23 00:00:00
元和交际花刘禹锡,上次是要求日本停止排放核废水,2021-05-19 18:30:00
GGAD结婚证本证,冥王星1974同样因为钱的问题本来核事故废水可以用pe桶存80年再处理达标排放核电站周边空地有的是但要2亿美元政府就决定直排但同时可以一次次拔款修复因核事故损害的日本政府世界形象,2021-04-23 23:58:00
弘音咸鱼鱼鱼鱼,我说的话应该没有人听见但是我还是要说向大海排放核废水这是犯罪我是沿海城市的孩子我吃着海鲜长大我去海里游过泳我见过最真实的野海那没有广告画册上那么精致无瑕但是海很蓝天很蓝我不用担心海里有辐射不用担心咬了我的小海蛰有没有三头六臂不用思考捡来的螺有没有污染我去海边的大排档个个能提出新鲜水灵的虾兵蟹将渔船上耷拉的网水产市场带着腥气的吆喝那些吹的人耳朵隆隆的海风在连绵不断的小山间呼啸来去这是我的家乡这是也许内陆人不能理解的对海的一份感情正是因为知道这种感情的重量我才格外难以置信我一直在回避这个新闻哪怕我知道了我也不愿意面对每一份科普都是一份血泪都是接下来要打击在沿海城市的切肤之痛不忍卒读怎么会有人干这种事情怎么会有人做这种事情那不是别的东西那是核废水强辐射的核废水日本难道不是岛国日本难道不用用水日本人难道没有听过那些海风没有享用过靠海吃海的恩情王八蛋白眼狼这是要给人指着鼻子骂上祖宗十八代的绝户计我竟然找不出一个词汇形容这种行为的无耻守小礼而忘大义真是淋漓尽致的展示如何看待日本福岛核废水排海收起全文d,2021-04-13 23:48:00
好猫走四方,他们非要用这种堆就是看中了能掏点核弹材料的能力,2021-04-13 00:00:00
拳打脚踢田园男女,1喜欢一个人总是会不自觉地想念对方又想见到对方2真正喜欢一个人除了心里产生强烈的情感之外也总想为对方做点什么3喜欢一个人会揣摩对方的心思担心对方会不会喜欢自己会不会讨厌自己等4在喜欢的人面前会更加注意自己的形象想要展示出自己最好的一面5对方和异性比较近时可能会暗暗吃醋收起全文d,2021-03-11 14:30:00
嗷呜米子有只汪,海洋那么美拒绝核废水,2021-05-01 10:06:00
天马行空,这个所谓的两年要么就是个偷偷排的幌子要么就是放出消息来给全世界看的,2021-04-16 00:00:00
帝再尔,日本73级地震致福岛核电站冷却水溢出今后一周或将有强震日本修改震级为73级当地时间2月13日晚日本福岛东部海域发生73级强震震源深度55公里据日媒报道截至当地时间14日11时许地震已造成福岛县宫城县等地124人受伤东京电力公司称福岛第一核电站5号和6号机组反应堆楼顶的乏核燃料池有部分水溢出日本气象厅认为近两三天乃至今后一周或将发生强震日本福岛第二核电站冷却水发生轻微泄漏L时间视频的微博视频收起全文d,2021-02-14 13:28:00
公舒晓树,只要我道歉了你们就没有资格批评我恶心到了真的恶心到了有没有精日洗地的来吧,2021-04-12 00:00:00
花钱看猴子表演,wow顶风作案头铁核废水喝多了,2021-05-18 16:17:00
慢灵魂,日本计划核污水排入大海对人类影响有多大笔者构建了一个相当简化或者说理想的日本核污水排放后经食物链摄入人体的内辐射剂量模型以此估计人体内辐射平均剂量的上线计算的起始数据来源自网络如有错误烦请指正首先做如下假设由于H3或T氚为日本核污水主要辐射物因此以T的总量当做所有辐射物的总量其他辐射物含量如SrCsICo远远小于T含量T当做总辐射物含量具有一定不合理性因为T的辐射危害远小于其他重核放射性元素而且实际产生较大危害的放射物数量将是远远小于T的但这里作为辐射上线的一个估计具有一定的代表性假设核污水均匀扩散至整个太平洋扩散深度也就是说假设放射性元素只扩散于太平洋且分布在深度01000m的海水中太平洋面积为人类摄入放射性元素通过小鱼中鱼大鱼人类的途径小鱼截面积为巡游速度为且24小时不停小鱼所经过水域所有放射性元素均被其完全吸收相当于小鱼以浮游生物为食浮游生物富集的放射性元素均被吸收小鱼平均生存期为1年也即平均一年被中鱼所食中鱼每天进食一条小鱼所有小鱼携带放射性元素均被完全吸收中鱼平均存活期也为1年1年后为大鱼所食大鱼每天进食一条中鱼所有中鱼携带放射性元素均被完全吸收大鱼平均存活期也为1年1年后被人类捕捞人食入后放射性元素均被完全吸收假设鱼长宽比为110大中小鱼体积比为110可估计三种鱼质量小鱼中鱼质量大鱼质量这与我们食用的大型鱼类质量相近因而这样估计是比较合理的Sr90半衰期285年β衰变电子能量055MeVCs137半衰期302年β衰变电子能量051MeV或117MeVCo60半衰期53年β和γ衰变电子能量032MeV两光子能量117MeV和133MeVI131半衰期8天主β衰变电子能量061MeV半衰期太短如I131不会导致长期损害或者说进入人体时已经经过足够长时间而充分衰变因而这里不做考虑半衰期太长如Sr90即便在含量大的体系中单位时间衰变数量较小通常不会产生超过安全标准的危害因而也不做考虑因此这里假设放射性元素衰变期为年如Co60人体无害的年辐射剂量上线为量级假设人体摄入放射性元素后元素均匀分布于人体内这样可近似忽略不同辐射αβγ对不同组织的辐射质量因子差异即认为质量因子经查询可以了解到日本福岛核污水中T含量为每1L水中正常水中T丰度为0004即每1L水中实际上核污水T含量相比于此可以忽略不计考虑总水量为易知T总质量为总数量为摩尔质量进入太平洋后扩散至深度考虑太平洋面积其均匀分布密度为依据上面的假设小鱼每秒移动摄入放射性元素其生存期1年内将摄入放射性元素中鱼每天食入一条小鱼一年后放射性元素含量为大鱼每天食入一条中鱼一年后此时将被人体摄入利用衰变的指数衰减公式经过3年时间总数量衰减了注意到衰减没有导致人体摄入放射性元素出现数量级差异因而我们上面的假设是合适的由此可估计当一个人类单独食用一条大鱼后其体内衰变数量为我们将Co60作为参考的衰变体系其衰变产生一个03MeV电子β射线两个125MeV光子γ射线由于第一年衰变了最多的原子取第一年衰变量为那么一年内产生的辐射能为取人类体重为60kg则辐射剂量为量级最后有几个数据作为对比自然本底辐射约为量级人体安全辐射约为量级显然吃一条鱼的辐射获得剂量上线超过本底辐射两个数量级超过安全辐射一个数量级但是需要注意我们实际讨论的是T的含量核污水中T原子数量是远远大于其他任何放射性元素的在日本的报告中显示污水其余辐射物含量相比于T小至少三个数量级因此最终食入一条1kg鱼而摄入的辐射量上线应不超过量级这里做了所有生物会吸收全部食入的放射性物质辐射物只在太平洋扩散内辐射能量参考危害最大的Co60最合适的半衰期最大的衰变辐射能等假设因此会高估辐射量上线然而模型中也做了辐射物扩散后均匀分布人体内不会器官富集食物链简化等假设因而会一定程度低估辐射量上线和对人体的损害不管怎样看过这个计算之后即便日本最终反人类倾倒核污水我猜各位也不至于过度恐慌了每年吃一条1kg的小海鱼应该也不是什么大问题,2021-04-24 00:00:00
懒得理你,来的及只是要多丢点因为堆芯下沉了,2021-04-20 00:00:00
乌拉特前旗法治之声,福岛核事故10周年福岛核电站厂房上方发现严重污染据日本原子力规制委员会10日发布的调查报告福岛核电站2号3号机组厂房上方可能附着了7万万亿贝克勒尔的放射性物质污染程度远超预期厂房还有引发爆炸的可能目前核电站内还存有超120万吨的放射性污水威胁环境和居民的安全L央视新闻的微博视频收起全文d,2021-03-11 11:03:00
en昊,怎么说呢看完之后我才稍微心情好一点至少我看到要怎么办了虽然直到现在我对未来也很绝望毕竟如果真的排了人类基本就毁了,2021-05-05 00:00:00
七羊,福岛核污水正好排大海,2021-02-15 20:52:00
双极结型三极管管管,艾回有钱来中国买热搜为什么不捐点给日本处理核废水,2021-05-17 18:49:00
科普大世界,日本已经决定将福岛核废水排放到太平洋中会有啥后果日本福岛核泄漏事故已造成120多万吨核污水4月13日日方宣布将排入大海并称核污水危害不大但实际上里面还有多种放射性物质将会在相当长的时间中污染海洋生态,2021-04-13 00:00:00
红烧鲈鱼,新的财富密码诞生了,2021-04-21 00:00:00
魂归安菲尔德,好家伙两个热榜串起来了,2021-04-15 00:00:00
戴上了交代的路人乙,孤烟暮蝉日本傻事你们要知道日本在8年前的2013还是用挖坑加三层防水布放核废水的会不会笑出眼泪啦然后结果被发现泄漏查看图片善良的囧囧神钢铁集装箱当初就应该灌铅密封的小日本作为发达国家这个钱都不舍得花宁愿害人害己,2021-05-01 22:27:00
郭韭菜,这如果是直接影响到俄罗斯俄罗斯会不会把这个视为战争行为,2021-04-16 00:00:00
祈祷地,日本政府基本决定将福岛核污水排入大海计算机模拟其污染扩散速度gtgtL日本政府基本决定将福岛核污水排入大海计算机模拟其污染扩散速度日本政府基本决定将福岛核污水排入大海计算机模拟其污染扩散速度,2021-04-10 22:17:00
「已注销」,他说数据已经不就有参考性日本单方面信息不值得采信你是看不见么,2021-04-15 00:00:00
合肥消防,福岛核电站厂房上方发现严重污染据日本原子力规制委员会10日发布的调查报告福岛核电站2号3号机组厂房上方可能附着了7万万亿贝克勒尔的放射性物质污染程度远超预期厂房还有引发爆炸的可能目前核电站内还存有超120万吨的放射性污水威胁环境和居民的安全福岛核事故10周年央视新闻L央视新闻的微博视频收起全文d,2021-03-11 22:37:00
十一,去年好多海洋生物搁死在海滩上现在很可能已经影响到我国了,2021-04-12 00:00:00
小牧说校园,河南牧业经济学院海纳不得百氚岛国躬酱光明正大的在龙子海排放核污水海洋保护小队立即出警与敌人展开殊死搏斗海纳的了百川但纳不得百氚日本政府正式决定福岛核废水排海L小牧说校园的微博视频,2021-05-16 12:40:00
白银区检察院,日本福岛核污水罐被地震震歪了据日媒报道东京电力公司称13日福岛附近海域发生73级地震后公司对福岛第一核电站的1074个核污水储存罐进行了检查发现福岛核电站53个核污水罐因强震发生位移偏差在3厘米到19厘米之间不过该公司表示这些核污水储存罐只发生了位移未出现泄漏人民日报L人民日报的微博视频收起全文d,2021-02-27 21:25:00
埃及一朵花,鞠躬就完事儿了,2021-04-13 00:00:00
二号,我有个同学说既然西方机构都不反对说明肯定没问题,2021-04-21 00:00:00
露露,这已经不是大跌眼镜的问题这是丧心病狂令人发指道理多么简单如果核废水不是废水安全绿色你日本留着自己循环不就行了谁支持你就和谁一起分享多么简单可实际上你现在已经不能以正常人类思维来看这个世界了就要不惮以最大恶意认识日美政府部分人民无辜了既然这样中国就应该联合所有反对国家一起抗议毕竟这正义的大旗给的也太顺手了最后日美咋就这水平这你能斗得过兔子可拉倒吧,2021-04-16 00:00:00
