,博主昵称,微博内容,发布时间
3893,用户7403160032,向凌云我是中国先锋系网信诈骗集团1受害人先锋网信暴雷20个月不立案不还1分钱受害人数高达17万个家庭诈骗金额更是触目惊心举国之首750亿可怜的中国百姓维权无门要钱无门生活在民不聊生水深火热之中看病住房吃饭养老岌岌可危叩请国家最高领导法制大国务必高度重视全国3亿2千万普惠金融p2p暴雷的金灾难民因党中央的号召国策的失衡金融创新的失败金融监管体制形同虚设所酿成的悲剧不能让无辜善良的百姓为腐败诈骗黑势力来买单更不应该放纵诈骗黑恶势力肆无忌惮的野蛮生长恶性循环后果不堪设想国家错了就是错了有错必纠大国领导必须有大国领导的担当与责任並秉承向老百姓謝罪的诚意这才是人民拥护信仰的党而不应该是推卸责任却硬把初衷的改革创新的一项新国策巜互联网金融创新说成是非法集资莫须有的罪名强加到3亿2千万的金灾难民身上官必民反民必当反中国的新金融难民中国新一代贫困户会用鲜血和生命誓死捍卫生命赋予我们的人权和人格的尊严讨还一个法律的公平公正当届政府有责任担当解决中国新一代贫困户普金p2p金灾所带来的巨大精神财产损失人民的利益高于一切扫黑除恶不是一句空头口号而是要实实在在体现在人民百姓的疾苦哀怨之上还我们一生辛苦打拼的血汗养老钱还我们看病住房吃饭血汗钱望领导重挙严惩破坏党政荣耀的诈骗黑恶势力这才是亿万百姓拥护信仰的党收起全文d,03月08日 21:38
2807,泣泣再不见,101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位山西省人民政府太原检察晋法之声太原中院崔娃杀猪盘元旦多地机票价格比火车票低一半国家宪法日我国在月球首次实现国旗独立展示花呗们该为年轻人陷网贷背锅吗学生成绩排名应该公开吗全国交通安全日香港反对派议员辞职全部生效2020最后1个月世界艾滋病日你好十二月微盘点成都大学毛洪涛事件调查结果国考行测蛋壳套牢的年轻人如何自救法考主观题股票今日看盘如何看待清华学姐事件拜登特朗普省考美国大选冬天你好心脏支架从13万降至700元四六级成绩华为发布会十一月这就是中国态度国考国考公告国考职位表平安2020第十四个五年规划初级会计成绩中级会计四六级护考苹果发布会教师资格证微信福奇白宫基金A股创业板新冠疫苗疫苗核酸检测口罩美国疫情新型冠状病毒美国大选收起全文d,2020年12月06日 23:30
4182,girl0902,无为李爷李爷人权公式在美欧政府和中国公知眼里第一是中国人其次是狗再次才是美国人,03月29日 23:36
1882,泣泣再不见,医生太原市要创建全国文明城市请先把太原市政府里的曱甴抓干净吧太原市卫健委阴间阳间都祸害活着与去世的全不放过这样举全市之力创文明城市是哄鬼呢老百姓会信你们你们捞政绩老百姓的事没人管少点标语口号公务员上街装样子捡烟头搞点实际的吧为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位中国日报中国长安网中国之声蒙山大佛汾河公园晋阳桥汾河天龙山黄河太原市汾河公园迎泽公园双塔公园晋阳湖山西哪好玩儿世界遗产五台山五台山梵影这里是五台山大朝台云游平遥古城壶口瀑布上方出现彩虹壶口瀑布乔家大院太行大峡谷云冈石窟碛口古镇龙门石窟浑源凉粉山西雁门关洪洞大槐树王家大院介休绵山北武当山应县木塔太原食品街太原永祚寺娘子关杀虎口走西口王家大院双塔寺收起全文d,2020年09月12日 22:03
4891,观察者网微丢视频,赵立坚列举美国侵犯人权五宗罪日前美国国务院发言人普赖斯称在涉及到中国在新疆实施种族灭绝等严重侵犯人权行为的问题上美方举措是有意义的在4月7日的例行记者会上外交部发言人赵立坚表示美国的人权遮羞布早已遮不住其做过的恶历史和现实都已记录下它侵犯人权的条条罪状并列举了五条宗罪并奉劝美方放下傲慢与偏见正式检视自身存在的严重人权问题L微丢的微博视频收起全文d,04月07日 17:35
7888,liu贵荣,眉山微闻中国绝不答应人民日报今天据中国驻德国使馆网站消息5月17日德国联邦议院人权委员会举办所谓维吾尔族人权受侵害的国际法评估听证会中国驻德国使馆对此声明如下O网页链接2雅安,05月19日 20:56
866,关易川Dr,da_su_李佐治BITCRCa_geSamoa二月曾拒绝8个经新加坡入境的国民被谴责违反国际人权法国民返国是联合国公民权利和政治权利国际公约内规定的一项基本国际人权中国98年签署此公约并多次宣布将会实施却从未被人大正式批准没有羊先生是啊淡呀限制本国公民入境的除了,2020年04月22日 22:53
4028,博闻视点,日内瓦联合国人权理事会第46届会议中国敦促美国立即停止各种侵犯人权行为L优酷资讯的优酷视频,03月18日 23:24
6667,第三块玉要加油,美国累计新冠肺炎确诊病例超过3000万死亡人数超过56万分别是中国的300倍和110多倍美国死亡病例人数已经超过在一战二战朝战越战之中美军死亡的人数总和美国疫情应对可以说是一塌糊涂惨痛失败相比而言中国抗击疫情取得了重大战略成果我不知道美国个别政客从哪里来的底气和颜面来标榜美式人权来批评中国的疫情应对我还想问问美方他们对美国的疫情吹哨人做了什么对新泽西州贝尔维尔市长加利福尼亚州圣克拉拉县卫生官员有关疫情时间线前移的线索作何回应对国际社会高度关注的德特里克堡种种疑点作何解释打算何时邀请世卫组织专家去美国开展溯源美方该如何处理这些该做未做的事该回答还没有回答的问题from赵立坚收起全文d,04月14日 08:33
5820,江山无恙我重来,就像知识产权保护美国常拿这个指责中国要是中国的发明创新超越了美国就该中国指责美国了都是看坐的位置哪天中国抡起人权环保的大棒一点儿也不奇怪多看看老的新华日报就有心理准备了科罗廖夫这些都是冷战时期美苏玩剩下的根本没什么随着中国的强大中国也会更多强调自由航行权,04月11日 10:20
6641,韩民族日报中文网,日本排放核污水中韩政府及国际环境组织强烈反对韩民族日报日本政府正式决定福岛核废水排海O网页链接13日日本政府决定将福岛第一核电站的污水排入大海对此作为邻国的韩国和中国政府均表示强烈反对日本市民团体在首相官邸和福岛举行了抗议记者会国际环境组织绿色和平组织也发表声明谴责日本政府当日韩国政府方面由国务调整室室长具润哲主持召开了外交部海洋水产部原子能安全委员会等相关部门部长的紧急会议对日本政府的做法深表遗憾具润哲表示为了韩国民众的安全将采取一切必要的措施韩国政府敦促日本透明公开福岛核污水处理信息同时将全面对进口食品的放射性元素进行检查外交部第二副部长崔钟文当天下午在外交部召见日本驻韩大使相星孝一对福岛核污水排放入海表示强烈抗议中国外交部发言人发表谈话表示日本单方面的决定极其不负责任海洋是人类共同财产不能擅自启动排海同时中方还表示保留作出进一步反应的权利暗示日本如果不撤回排污入海的决定可能会采取应对措施与环境和核电相关的市民团体也采取了行动日本的再见核电千万人行动实行委员会在位于东京永田町的首相官邸前举行了抗议记者会约有300多名市民参加他们敦促不要将污水排入海大海请听听当地居民和渔业从事者的声音在福岛县政府大楼前50多名市民也举着不要把污水排入大海的横幅进行了示威此外国际环境组织绿色和平组织发表声明谴责日本政府称排放污水的决定完全无视了福岛地区日本以及韩国等亚太地区居民的人权和利害关系O网页链接收起全文d,04月14日 10:07
