,博主昵称,微博内容,发布时间
5913,泣泣再不见,太原市卫健委宫殿元主任请站出来承担起自己的责任还公平于百姓法律对太原市卫健委宫殿元滥用职权的做法是这样解释的医疗事故处理条例第6章罚则第54条第三项未将应当进行医疗事故技术鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的依法给予降职或者撤职的行政处分因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是法律赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利法律给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委宫殿元权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委宫殿元确实违法请别手软我的资料他们2方全有患者儿子李杰日期20184太原市小店区人民法院对我起诉太航医院已做出判决太原市太航医院在对李杰母亲的治疗中负有不可推卸的医疗责任这也侧面说明太原市卫健委宫殿元包庇太航医院的行为是违规的流言究竟有多可怕大合唱为什么容易让人动容最好笑的购物经历家里穷对性格影响有多大学校的招生信息有多好笑父母去世姐姐是否必须抚养幼弟夫妻家庭地位由经济决定吗初次见面怎么开场女性展示身材有错吗给去世亲人烧纸是民俗还是迷信古代状元真的有水平吗你被哪些玩笑伤害过成年人的崩溃只有五分钟清明假如能和五年前通话一分钟你遇到过的好医生当众求婚算道德绑架吗失去中国市场会对品牌造成多大影响如何看待抵制杨笠新疆棉花为什么重要很贵但绝对很值的东西新冠疫苗接种不良反应有哪些基金暴跌年轻人为什么躲不过被割国考行测股票今日看盘拜登特朗普省考四六级成绩国考国考公告国考职位表初级会计成绩中级会计四六级护考教师资格证微信基金A股创业板新冠疫苗核酸检测口罩美国疫情疫情防控微盘点超话收起全文d,04月12日 20:30
243,ll是最棒不是最胖嘻嘻,悲哀守护话题其实一直觉得邮轮这事要是中国这么做不知道会被骂成什么样草菅人命无视人权一类的但国外做了居然连骂的都没有,2020年02月11日 23:01
3348,哈密日报,新疆要闻尊重和保障人权是中国的宪法原则O网页链接,01月24日 23:17
2281,李月娥52,蓬佩奥不满中国当选联合国人权理事会成员中方自己多照照镜子O蓬佩奥不满中国当选联合国人权理事会成员中方自己多照照镜子,2020年10月17日 22:13
4859,爱国文青,赵立坚美方对自己积重难返的人权状况心虚不已只能靠将脏水泼向别人以转移视线赵立坚说美方泼中国脏水是想转移视线L爱国文青的微博视频,04月07日 18:11
4766,平安金凤,谎言越多越是心虚不已美国人权遮羞布早已遮不住其作过的恶历史和现实都已记录下它侵犯人权的条条罪状赵立坚历数美国涉人权问题五宗罪赵立坚说美方泼中国脏水是想转移视线L深圳网警的微博视频,04月07日 21:30
8136,千年老人2016,围绕新疆问题中国和西方国家12日在联合国再度爆发激烈交锋美国以疆制华贼心不死但正如中国常驻联合国代表团指出美国和西方如今是狼子野心路人皆知美国已走上穷途末路这种图谋将注定失败评美新冠疫情病逝58万百姓连自己国民生命都漠不关心会关心新疆百姓人权,05月20日 17:48
8212,安康检察,佩洛西呼吁对北京冬奥进行外交抵制赵立坚反问佩洛西哪儿来的勇气近日美国会众议院议长佩洛西宣称以中国人权状况为由呼吁各国对北京2022年冬奥会进行外交抵制对此外交部发言人赵立坚反问不知道这种无知者无畏的勇气从何而来赵立坚说美方个别人为什么担心各国人士参加北京冬奥会或者前往中国我想这是因为他们害怕甚至恐惧各国人士来到中国之后就会了解中国人权事业蓬勃发展的事实和真相就会无情戳破反华势力炮制的种种涉华谎言就会发现美方所谓借中国人权问题转移视线掩盖他们的历史和现实人权罪恶的意图就会看穿美国等个别西方国家借所谓人权问题遏制中国发展的用心这更加戳穿了美方所谓民主人权的虚伪面目L中国日报的微博视频2安康收起全文d,05月20日 09:29
964,奋斗的小狮子Venus,人民日报新浪网党委中国文字著作权协会中国共青团网中国人权网腾讯阅文霸道条款人权在哪里作者的活路在哪里腾讯一家独大只手遮天我们到底是资本主义还是社会主义国家呢,2020年05月05日 23:37
3164,麦扣儿MJ,鲁迅不但自己说一个都不宽恕他还告诉许广平和他的孩子最要小心的就是天天讲宽容的人他们损了别人的牙眼还不让报复一般说讲宽容的人是既得利益者他害怕别人跟他算帐现在很多人都要求其实也都实现了把私有财产神圣不可侵犯写入宪法要求最强烈的是那些利用种种不法手段侵吞国家,01月07日 23:59
2084,一个发光的垃圾桶,自由和人权的界限就是别管卧室里发生的事跟你有什么关系跟zf有什么关系这与道德无关是天赋人权姬圈天菜同性恋在中国不是人呗麻鸡拿指同性婚姻不是人权是在说同性恋不配拥有权利和自由还是中国人不配拥有在说什么几把话啊,2020年10月03日 23:56
6490,鲁网,玉渊谭天丨2分钟总结视频揭美国大型双标现场O玉渊谭天丨2分钟总结视频揭美国大型双标现场世界祸乱之源国际锐评丨美国种族主义是对人权的羞辱和践踏O世界祸乱之源国际锐评丨美国种族主义是对人权的羞辱和践踏中国足额缴纳会费坚定支持联合国工作并积极践行多边主义O中国足额缴纳会费坚定支持联合国工作并积极践行多边主义国际锐评丨更均衡更开放中国外贸开门红不简单O国际锐评丨更均衡更开放中国外贸开门红不简单中国新冠疫苗运抵毛里求斯中毛抗疫合作进入新阶段O中国新冠疫苗运抵毛里求斯中毛抗疫合作进入新阶段这些西藏姑娘为什么叫卓玛答案太美了O这些西藏姑娘为什么叫卓玛答案太美了苦难和新生西藏翻身农奴影像档案索朗杨佩O网页链接新闻11丨日本核废水入海核试吗合适吗O新闻11丨日本核废水入海核试吗合适吗拉全世界买单日本一意孤行排核废水入海O拉全世界买单日本一意孤行排核废水入海反对一倒了之一图看懂日本核废水排海危害O反对一倒了之一图看懂日本核废水排海危害一意孤行排污入海日本要拉全世界买单O一意孤行排污入海日本要拉全世界买单收起全文d,04月14日 21:16
8117,统帅凯撒,美军偷运生物武器入韩国中国人民决不会在生物武器上选择让步因为我们退无可退昨天一则消息令人震惊和愤慨实在想象不到在新冠仍在肆虐的今天美国居然还在进行生物武器的研发和部署就问公知眼中的灯塔国美国其还顾人道还顾人权还顾基本的竞争精神吗1951年的时候美国就对新生的中国进行了细菌战空投了大量带有致命病菌的跳蚤和蚊子到中国东北给中国人民带去了巨大的伤害而今日美军居然还在往韩国偷运生物武器这只能说明美国在韩国一直有生物武器的研发和部署如此行径不是昭然若揭吗而且生物武器是什么东西美国曾经多年暗中收集咱们汉族的血样和基因序列研发表明我们汉族同盎格鲁撒克逊人有1左右的基因序列不同也就意味着可以针对这1生产生物武器所以面对生物武器我们除了反抗以外别无他途我不管你是舔韩的还是舔美的崇洋媚外党还是哈韩流的年轻人今天遇到生物武器希望你们不要煞笔的再洗地至于认知健全明辨是非的我希望你们同我一样发出自己的反对声音因为在生物武器面前再多的人口也只是数字生物武器是唯一一个最有可能整体毁灭一个民族的武器远比核武器来的厉害所以无论公知再怎么洗地我都认为美国此举已经违反了一个国家基本的底线如此行径还让我们怎么信任美国人美国和公知常常指责中国企业和中国人不讲诚信可事实就是美国又当运动员又当裁判这让其他国家怎么去竞争总之生物武器面前你我皆是带着中华血统的人这个事实不会随着你跪舔西方而改变只要这个前提不改变我们每一个人的利益就是一致的所以坚决反对美国在中国周边进行生物武器部署收起全文d,05月20日 21:52
2537,泣泣再不见,加拿大101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还,2020年11月11日 22:02
3826,尾大的狸先生1,中国专家中国的人权比美国起码好五倍美国专家美国的自信是中国的两倍,03月04日 23:29
209,用户征程,一个美国人的中美病毒疫情对比中国一定能战胜疫情让那些宵小之辈发抖吧以某大国为首的西方势力趁着肺炎疫情借机制造更大的矛盾想要做空我们的经济想要和内奸们联合搞乱我们的社会秩序他们想要的很多很多可是能实现吗百年前的中国风雨飘摇沧桑动乱时八国联军来了西方列强打破猪头纷纷登场了日本人来了49年建国后联合国军来了结果呢他们只能眼巴巴的望着中国的大陆望洋兴叹夹着猪尾巴铩羽而归今天的中国他们的美梦现在不会将来也不会实现的奉劝那些想要作乱做空中国的算是人吧好自为之吧不要搬起石头砸自己司马昭之心路人皆知世界上只要有动乱的地方那里就有以某大国为首的势力粉墨登场美其名约是为了民主为了化学武器为了人权到底是为了什么你们自己心里没有点逼数吗那个9恐怖袭击都有人怀疑是你们自导自演的苦肉计为了你们独霸天下真是用心良苦真是不要那个碧莲收起全文d,2020年02月08日 23:14
1422,抚州临川发布,联合国70余国共同发言支持香港国安法继6月30日古巴在联合国人权理事会代表53国发言欢迎中国立法机关通过中国香港特区维护国家安全法后又有20多国代表近日在人权理事会发言支持中国香港特区国家安全立法央视网快看视频L央视网快看的微博视频,2020年07月04日 23:27
5105,智净健康生活5,4月8日星期四二月廿六1赵立坚历数美国人权五宗罪奉劝美方放下傲慢与偏见2中国外交部将于4月12日向世界特别推介湖北3天问一号每2个火星日对预定着陆区开展详查计划5至6月择机着陆火星4三部门对部分进口抗艾滋病病毒药物免征进口关税5延长核军控条约后俄美首次交换核武器数量数据62020全球可再生能源装机容量增长103可再生能源迎黄金十年7IMF预计2021年全球经济增长6中国经济增长848俄外交部驻美大使返美时间取决于美方采取何种行动9拜登宣布美国将提前开放全体成年人新冠疫苗接种资格10截至3月末我国外汇储备规模为31700亿美元较2月末下降350亿美元降幅为109收起全文d,04月08日 10:34
