,博主昵称,微博内容,发布时间
2587,泣泣再不见,101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位太原检察太原政法太原中院拜登特朗普颜真卿真迹首次考古发现被人闯入家门应如何自卫印巴爆发大规模炮战世界糖尿病日如何看待延迟退休外交部向拜登和哈里斯表示祝贺退款省考iPhone12ProMax百香果女孩苏宁首夺中超冠军天猫双十一总交易额4982亿元菅义伟与拜登进行首次通话光棍节美国大选美国正进入疫情暴发以来最严重阶段冬天你好心脏支架从13万降至700元新闻联播四六级成绩华为发布会十一月淘宝人气助力这就是中国态度国考国考公告国考职位表平安2020第十四个五年规划十月你好初级会计成绩中级会计四六级护考苹果发布会教师资格证微信福奇白宫基金A股创业板新冠疫苗疫苗核酸检测口罩美国疫情新型冠状病毒领土争端华为mate40山西收起全文d,2020年11月15日 22:00
283,娇美肤贺贺,O娇美肤雪娇郅美品牌代言娇美肤雪娇郅美品牌代言人著名影视剧明星温峥嵘携手娇美肤发出爱的宣言疫情无情人有情我们娇美肤家人自发组织抗疫专项募捐活动善款将通过中国人权发展基金会一起用于湖北抗疫一线为抗疫勇士们带去爱勇气和力量加油武汉加油中国娇美肤人愿意当你们最坚实的后盾为你们把希望之光点得更加明亮2运城新绛县收起全文d,2020年02月16日 23:02
2306,泣泣再不见,道教101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧就是太原市卫健委太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位新京报山西检察晋法之声中国卫生人才网健康中国行动健康中国70年健康中国2030cctv6cctv7乡土cctv8cctv9健康中国国家卫健委cctv10探索发现cctv11卫健委中国卫生人才网cctv12中国政府常设总理留言板中国人民政府党员在身边共同社报道全国人民代表大会cctv13新闻联播健康发布共同关注CCTV1cctv2cctv3cctv4cctv5健康直播间中国卫生部收起全文d,2020年10月20日 22:01
7124,是老苗了,笑死我了bbc打脸日常开头抹黑中国人权问专家鉴于中国在人权方面的行为美国到底能不能和中国在气候变化方面开展有效合作却被邀请的专家反问为什么只列举中国所谓侵犯人权的行为而忽略接连发动战争的美国呢真的就是连环夺命问女主持人都磕巴了没按剧本来哈哈哈哈O网页链接收起全文d,04月16日 22:39
2472,一岩0927,思絮驰骋涉猎国情灯塔摇曳女神裸立优秀制度完美机制竞把香甜空气变得疫臭呕人中国巨匠何以启蒙从者如云未竞民国何续金陵之春暴富新贵何融主流社会自由战斧民主港独人权新冠甩锅川普把迷惘天书答案给了中国人,2020年11月05日 23:27
5327,士4302,中国人权研究会揭露美侵略战争美国没资格居高临下同中国说话我分享了人民日报的头条文章O中国人权研究会美国对外侵略战争造成严重人道主义灾难,04月09日 18:16
7770,sobetterman,在对外舆论上应当把韩国人宣传成因为受美国优先的霸凌而没有人权就连阻止美国部署生物战武器都没有权利比中国人低一等的的民族以此激起韩国人的自尊心反抗美国霸权,05月18日 21:43
298,幽燰,联合国秘书长谈疫情应警惕针对无辜民众的歧视与污名化现象2月4日联合国秘书长古特雷斯表示相信中国已动用庞大资源与力量来应对疫情但有些现象令他感到担忧古特雷斯指出在这种情况下事态很容易向针对无辜民众的歧视侵犯人权和污名化方向发展各国应注意规避这种情况L世面的秒拍视频世面Auther江红收起全文d,2020年02月18日 23:24
5749,通拉嘎,美总统气候问题特使克里下周访华美媒美总统气候问题特使克里下周访华将成拜登政府首位访华高官美国华盛顿邮报11日消息称美国总统气候问题特使约翰克里下周将访问中国试图在两国紧张局势不断加深的情况下将气候变化作为一个更密切合作的领域报道称这将是拜登政府高级官员首次正式访问中国报道援引知情人士的话称这位前国务卿预计将前往上海与中国官员会面华盛顿邮报将克里此访描述为敏感的访问报道称在中美两国因人权贸易和安全问题上发生冲突并争夺全球影响力之际克里此行凸显了拜登政府与中国进行合作以及竞争的努力报道还援引观察人士的话称气候变化问题是中美两国为数不多的利益可能重叠的领域增加了重启在特朗普政府期间暂停的谈判的可能性报道提到克里访华是其亚洲行的一部分他还将访问印度阿联酋和孟加拉国值得一提的是克里近期屡屡在气候问题上谈及中国当地时间3日克里在阿布扎比对记者说我们的希望是我们能够与中国打交道4日克里又表示美国在气候变化问题上追求进一步的研究和发展并不是为对抗中国他还说没有哪个国家能独自解决气候危机而关于中国在气候变化问题的合作外交部发言人汪文斌2月26日曾表示解振华出任中国气候变化事务特使体现了中国政府对应对气候变化工作的高度重视解特使已经与美国总统气候问题特使克里建立了联系并开展对话磋商汪文斌强调中方愿同美方及国际社会一道加强气候变化挑战合作应对共同推动巴黎协定全面有效实施助力全球绿色低碳发展2呼和浩特锦绣嘉苑收起全文d,04月11日 19:31
5385,第一球迷胖哥,胖哥论坛美国瞧瞧你干的好事中国人权研究会9日发表美国对外侵略战争造成严重人道主义灾难一文揭露了美国打着人道主义干涉旗号对外动武的恶劣行径深刻指出这些战争不仅夺去了大量军人的生命更造成了极为严重的平民伤亡和财产损失导致严重的人道主义灾难文章列举出二战后美国发动的一系列侵略战争据不完全统计从二战结束到2001年在世界上153个地区发生的248次武装冲突当中美国发起的有201场此外美国还以支持代理人战争煽动国内叛乱暗杀提供武器弹药培训反政府武装等方式频频对其他国家进行干涉给相关国家社会安定和民众安全带来严重伤害文章强调美国发动的对外战争造成严重恶果造成大量人员伤亡设施破坏生产停滞带来难民潮社会动荡生态危机心理创伤等一系列社会问题还给未涉事国家造成伤害美国自身也成为其发动对外战争的牺牲品文章揭示军事行动导致人道主义危机源于美国的霸权思维期待霸权主义国家去捍卫他国人权无异于与虎谋皮只有丢弃私利至上的霸权思维才能避免人道主义灾难才能实现互利共赢使各国人民真正享有各项基本人权收起全文d,04月09日 16:00
6305,烹白,日本政府正式决定福岛核废水排海气死了怎么会有这么不要脸的国家日本首相的推里竟然还有安慰他辛苦了的老亚撒西了有说污染水没问题是大家没有科学常识的还有骂中国的真的没问题的话为什么你们不留着自己喝呢为什么那个日本官员不敢饮用呢还装委屈说自己是风评被害多花点钱搞固化换大家的健康不行吗虚伪至极超级恶心日了狗了而且最先受影响的不是你们福岛县的国民吗真不愧是人权民主的大日本帝国啊我呸收起全文d,04月13日 13:21
2331,悦悦的颜值微博,印尼遣返名族分子回中国国际人权组织竟指责印尼政府的做法违反国际法要求给予交待,2020年10月24日 23:27
3310,法治四川,抵制任何名义的代孕是保护人权全民素养提升v计划无论出轨与否它绝不是将代孕弃养正当化的理由钻法律的空子绝不是无辜抵制任何名义的代孕是保护每一位女性的自由人权和未来中央政法委评郑爽代孕弃养华鼎奖取消郑爽荣誉称号法姐讲法中国长安网L中国长安网的微博视频,01月20日 22:39
3994,直新闻,中美将举行22高层会晤中美高层对话前夕美方为何频频撂狠话丨北京观察现在无论是中美两国国内还是整个国际社会都对于即将举行的中美对话高度关注美国国务卿布林肯美国防长奥斯汀今天16日和日本举行22会谈在最终的成果文件公布之前就有多家媒体零星地释放了一些消息我们可以看到新冠疫情朝核问题钓鱼岛南海人权等问题仍然是绕不开的议题美国方面并没有改变其牵制中国与中国竞争的整体基调继续就涉港涉疆涉台涉藏等问题对中国进行无端指责继续渲染中国在亚太地区的所谓威胁希望与日本形成统一的牵制中国的阵线在今天的外交部记者会上赵立坚也释放了一点信息关于此次战略对话的具体议题双方正在商定O中美高层对话前夕美方为何频频撂狠话丨北京观察收起全文d,03月16日 23:08
