,博主昵称,微博内容,发布时间
5880,泣泣再不见,太原市卫健委宫殿元主任请站出来承担起自己的责任还公平于百姓法律对太原市卫健委宫殿元滥用职权的做法是这样解释的医疗事故处理条例第6章罚则第54条第三项未将应当进行医疗事故技术鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的依法给予降职或者撤职的行政处分因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是法律赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利法律给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委宫殿元权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委宫殿元确实违法请别手软我的资料他们2方全有患者儿子李杰日期20184太原市小店区人民法院对我起诉太航医院已做出判决太原市太航医院在对李杰母亲的治疗中负有不可推卸的医疗责任这也侧面说明太原市卫健委宫殿元包庇太航医院的行为是违规的流言究竟有多可怕大合唱为什么容易让人动容最好笑的购物经历家里穷对性格影响有多大学校的招生信息有多好笑父母去世姐姐是否必须抚养幼弟夫妻家庭地位由经济决定吗初次见面怎么开场女性展示身材有错吗给去世亲人烧纸是民俗还是迷信古代状元真的有水平吗你被哪些玩笑伤害过成年人的崩溃只有五分钟清明假如能和五年前通话一分钟你遇到过的好医生当众求婚算道德绑架吗失去中国市场会对品牌造成多大影响如何看待抵制杨笠新疆棉花为什么重要很贵但绝对很值的东西新冠疫苗接种不良反应有哪些基金暴跌年轻人为什么躲不过被割国考行测股票今日看盘拜登特朗普省考四六级成绩国考国考公告国考职位表初级会计成绩中级会计四六级护考教师资格证微信基金A股创业板新冠疫苗核酸检测口罩美国疫情疫情防控太原爆料收起全文d,04月12日 23:30
2597,罗亭,吃亏是福中国采取的是看似代价高昂的全面围剿抗疫策略西方则是采用看似代价较低的自愿检测抗疫策略结果反而是中国的笨办法比西方的聪明办法所付出的代价低得多看看确诊人数和死亡人数就可以说明这一点了也让国人看到西方原来是这样来保护人权的同时还有闲情逸致不时批评与挑衅中国世卫组织新冠病毒在中国传播水平极低迈克尔瑞安指出现有证据表明新冠病毒在中国的传播水平极低因此并无任何证据表明中国面临显著的疫情问题O网页链接收起全文d,2020年11月17日 23:43
3753,熊包egg,埃尔多安政府对华变脸日前该国外长在出席联合国人权理事会时公然插手我国内政事务称对中国人权状况表示担忧O网页链接,02月27日 23:59
6652,一句冷幽默,日本副首相称喝处理核废水没事日本如果真的把核废水排放到大海里会有什么影响呢最大的影响当然是海里的水产品就要谨慎吃了因为你也不知道这些水产品安全不安全去海里游泳也给慎重这可比新冠疫情可怕多了因为新冠疫情我们还可以防控还可以打疫苗进行隔离放射性核废水这东西可不是几年能消除的一旦中招几乎没有办法治疗日本干这事可真叫一个缺德不过大家发现没有日本要干这么缺德的事情西方那些什么人权保护动物环保等组织屁都没放看来日本和西方人在这事上是有共识了西方可以默许日本排核废水但条件肯定是日本必须成为西方对付中国的走狗日本做这事纯粹是损人不利己因为渔业是日本重要的收入来源这么一折腾谁敢吃日本的鱼收起全文d,04月14日 09:11
6873,天津房产神童戴维,731做医学实验的时候想过人权吗南风在北京鬼子欠中国多少血债艹上帝之鹰_5zn日本傻事日本官员成立联盟要求国会制裁中国,04月15日 16:35
868,hm-韓木每,William家的招财猫中国抗疫为什么这么成功中国不计成本只提生命我爱的祖国我的中国才是真正讲人权的国家还有我真心觉得我过的很稳定幸福武汉新冠肺炎零号病人或为美国人伊朗防长称已做好应对任何威胁的准备,2020年04月23日 23:59
7487,___盖亚,紫堇轩君有些人真是烂透了这是基本人权的事非要挑起性别对立点滴之诗SEESAW评论中说送女拳去的蛆们是觉得在中国女性没有被这样对待我们应该对男的感恩戴德是吗比啥啥不行比烂第一名,05月02日 23:14
3179,泣泣再不见,中级会计医生遇到医疗纠纷也不走合法渠道为什么因为他们也知道走合法渠道根本就走不通就像医害太原市卫健委滥用职权剥夺患者医疗鉴定权合法渠道被他们人为堵死让老百姓怎么办打击医害还患者风清气正的医疗环境为民服务他不,01月07日 22:02
2644,泣泣再不见,101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位太原检察太原政法太原中院世界问候日上海新增2例本地确诊病例猪肉价格已连续两个多月下降微信新表情iPhone12绿屏杭州九价HPV世界儿童日世界厕所日暴雪橙色预警北方暴雪南方多地气温超31度拜登特朗普特朗普发推称赢了大选中日首次达成双边关税减让安排RCEP会带来怎样的影响美媒称美国疫情达巨大灾难级别如何看待延迟退休退款省考iPhone12ProMax美国大选冬天你好心脏支架从13万降至700元新闻联播四六级成绩华为发布会十一月淘宝人气助力这就是中国态度国考国考公告国考职位表平安2020第十四个五年规划十月你好初级会计成绩中级会计四六级护考苹果发布会教师资格证微信福奇白宫基金A股创业板新冠疫苗疫苗核酸检测口罩美国疫情新型冠状病毒领土争端华为mate40太原收起全文d,2020年11月21日 23:30
228,勇武第一的微博,香港的谭叔屋里单叨事实是改革开放前中国人只有一个老板工人农民只能为同一个老板打工自由选择的余地非常小要说低人权优势那时候的优势几乎任何国家都比不过啊低人权优势根本就是胡说八道,2020年02月10日 23:20
1976,主编赵旭东,香港青年在联合国质问外国干涉香港香港青年在联合国质问外国干涉香港中国联合国协会理事林琳9月21日在日内瓦人权理事会有关国际秩序的会议上发言指出香港人在连月的恐怖袭击中过著悲惨生活直到颁布香港国安法后才能稳定下来她呼吁国际社会停止支持暴力这里是一国两制并不是一国和另一个独立国家L海客新闻的微博视频海客新闻收起全文d,2020年09月22日 23:38
2683,龙行天下千万里,美西自由民主人权说的都是我应该得到的权利是对个性的张扬核心是自由中国仁义礼智信温良恭俭让忠孝廉耻勇说的都是我应该遵守的规范是对自己的鞭策核心是自律自由是自律的基础自律是自由的保障两者缺一不可,2020年11月25日 23:27
3287,爱吃肉肉的猪猪侠,2121百年未有之大变局爽子的瓜加速演进这一变局国内改革发展稳定的任务艰巨疫情之下米国不仅高筑起单边主义保护主义的高墙壁垒更甚者不仅不以本国人民生命至上还极尽手段甩锅抹黑唱衰我国生命面前搞搞大国竞争政治阴谋这无疑暴露了美国的人权虚伪值此之际更有何凯文罔顾师德戕害有理想有担当有本领的青年人不过任何人都阻挡不了中国实现中国民族伟大复兴梦2南京收起全文d,01月19日 23:49
6493,青春北京,继新疆棉花后新疆番茄又被他们盯上了日本番茄酱大王停止进口新疆番茄日本番茄酱大王可果美停止进口新疆番茄据卫星社援引日本经济新闻网报道日本主要番茄酱生产商Kagome可果美已经停止从中国新疆进口番茄根据可果美一位代表的回应所谓的人权问题是其作出该决定的一个因素报道称去年可果美停止了进口新疆种植的番茄用于其部分酱料产品已经进口的新疆番茄将在今年年底前用完据联合国粮食及农业组织的数据2019年中国为世界第一大番茄生产国产量为6276万吨约占全球产量的35特别是新疆地区由于夏季阳光充足昼夜温差大是种植西红柿的理想之选今年初美国以所谓人权问题为借口宣布禁止从中国新疆进口棉花和番茄以及所有用这些原料制成的产品此后还不断炒作所谓强迫劳动问题中国外交部发言人赵立坚曾回应表示所谓中国新疆强迫劳动问题完全是美国等个别西方国家凭空编造出的世纪谎言反而是美国自己的强迫劳动问题不时见诸报端难以保障民众基本的安全健康权利薛帆L青春北京的微博视频收起全文d,04月14日 21:11
4142,兰州张家寺高速交警,央视新闻中方提醒北约还欠着中国人民的血债华春莹逝者已矣但生者更需警醒反思我们不应忘记无端殒命的是普通民众美西方个别国家张口人权闭口追责当你们未经安理会授权悍然对主权国家发动战争时你们关心过这些国家人民的人权吗你们要对自己的战争行为追责吗,03月26日 23:42
1018,戴帽子的鱼199908,这个窝囊气实在是太气人了我想说我们也是疫情的受害者我们中国是第一个同这个新型病毒作斗争的国家这个病毒是完全是未知的我们也不知道这个病毒是什么样的很多经验都是我们自己摸索出来我们为了打赢这个同病毒的战争我们不惜牺牲我们的经济去挽救生命我们比很多标榜人权至上的西方国,2020年05月11日 23:58
